PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,PGN,SAN
0EtJW,3q4/3r1r1p/pQR3pk/3N3n/P4p1P/5P2/1P3P2/3R2K1 b - - 0 28,d7d5 b6d8 d5d8 d1d8,1777,75,82,255,crushing middlegame short xrayattack,https://lichess.org/kBiTZlg5/black#56,,"[Event ""crushing middlegame short xrayattack""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""3q4/3r1r1p/pQR3pk/3N3n/P4p1P/5P2/1P3P2/3R2K1 b - - 0 28""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""crushing middlegame short xrayattack""]
[ChapterName ""crushing middlegame short xrayattack""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1777""]
[RatingDeviation ""75""]
[Popularity ""82""]
[NbPlays ""255""]
[Themes ""crushing middlegame short xrayattack""]

28... Rxd5 29. Qxd8 Rxd8 30. Rxd8 *",Rxd5 Qxd8 Rxd8 Rxd8
0ToFH,2R1r1k1/4r2p/5QpB/1p3p2/4p3/3q3P/b2N1PP1/6K1 b - - 1 33,d3d7 f6f8 e8f8 c8f8,1777,74,96,648,mate matein2 middlegame sacrifice short xrayattack,https://lichess.org/8uQLPY1m/black#66,,"[Event ""mate matein2 middlegame sacrifice short xrayattack""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""2R1r1k1/4r2p/5QpB/1p3p2/4p3/3q3P/b2N1PP1/6K1 b - - 1 33""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""mate matein2 middlegame sacrifice short xrayattack""]
[ChapterName ""mate matein2 middlegame sacrifice short xrayattack""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1777""]
[RatingDeviation ""74""]
[Popularity ""96""]
[NbPlays ""648""]
[Themes ""mate matein2 middlegame sacrifice short xrayattack""]

33... Qd7 34. Qf8+ Rxf8 35. Rxf8# *",Qd7 Qf8+ Rxf8 Rxf8#
0KPBp,6k1/5pp1/1q4p1/p3Q3/p2R4/7P/1Pr2PP1/6K1 b - - 2 32,b6c6 e5b8 c6c8 d4d8 c8d8 b8d8,1779,75,96,1702,advantage endgame fork long xrayattack,https://lichess.org/kHhwZHrm/black#64,,"[Event ""advantage endgame fork long xrayattack""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""6k1/5pp1/1q4p1/p3Q3/p2R4/7P/1Pr2PP1/6K1 b - - 2 32""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""advantage endgame fork long xrayattack""]
[ChapterName ""advantage endgame fork long xrayattack""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1779""]
[RatingDeviation ""75""]
[Popularity ""96""]
[NbPlays ""1702""]
[Themes ""advantage endgame fork long xrayattack""]

32... Qc6 33. Qb8+ Qc8 34. Rd8+ Qxd8 35. Qxd8+ *",Qc6 Qb8+ Qc8 Rd8+ Qxd8 Qxd8+
0gF7p,1B1R3k/1b3rpp/4Qbn1/8/2P5/1P6/2r3PP/5R1K b - - 1 27,f6d8 e6e8 g6f8 e8f8 f7f8 f1f8,1805,76,96,6675,backrankmate fork long mate matein3 middlegame xrayattack,https://lichess.org/zQTEVEqa/black#54,,"[Event ""backrankmate fork long mate matein3 middlegame xrayattack""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""1B1R3k/1b3rpp/4Qbn1/8/2P5/1P6/2r3PP/5R1K b - - 1 27""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""backrankmate fork long mate matein3 middlegame xrayattack""]
[ChapterName ""backrankmate fork long mate matein3 middlegame xrayattack""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1805""]
[RatingDeviation ""76""]
[Popularity ""96""]
[NbPlays ""6675""]
[Themes ""backrankmate fork long mate matein3 middlegame xrayattack""]

27... Bxd8 28. Qe8+ Nf8 29. Qxf8+ Rxf8 30. Rxf8# *",Bxd8 Qe8+ Nf8 Qxf8+ Rxf8 Rxf8#
0ICTk,6k1/1b3rp1/pbp1Q3/8/3q1P2/1P4P1/P4R1P/2R3KB w - - 4 40,h1c6 d4f2 g1h1 f2f3 c6f3 b7f3,1807,84,93,165539,doublebishopmate long mate matein3 middlegame xrayattack,https://lichess.org/O3AhZaGO#79,,"[Event ""doublebishopmate long mate matein3 middlegame xrayattack""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""6k1/1b3rp1/pbp1Q3/8/3q1P2/1P4P1/P4R1P/2R3KB w - - 4 40""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""doublebishopmate long mate matein3 middlegame xrayattack""]
[ChapterName ""doublebishopmate long mate matein3 middlegame xrayattack""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1807""]
[RatingDeviation ""84""]
[Popularity ""93""]
[NbPlays ""165539""]
[Themes ""doublebishopmate long mate matein3 middlegame xrayattack""]

40. Bxc6 Qxf2+ 41. Kh1 Qf3+ 42. Bxf3 Bxf3# *",Bxc6 Qxf2+ Kh1 Qf3+ Bxf3 Bxf3#
0hTkC,b5k1/rq3ppp/pp2p1P1/3rN3/P6Q/2PR4/5P1P/R5K1 b - - 0 25,f7g6 h4d8 d5d8 d3d8,1814,77,65,364,kingsideattack mate matein2 middlegame sacrifice short xrayattack,https://lichess.org/rev6qJCx/black#50,,"[Event ""kingsideattack mate matein2 middlegame sacrifice short xrayattack""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""b5k1/rq3ppp/pp2p1P1/3rN3/P6Q/2PR4/5P1P/R5K1 b - - 0 25""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""kingsideattack mate matein2 middlegame sacrifice short xrayattack""]
[ChapterName ""kingsideattack mate matein2 middlegame sacrifice short xrayattack""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1814""]
[RatingDeviation ""77""]
[Popularity ""65""]
[NbPlays ""364""]
[Themes ""kingsideattack mate matein2 middlegame sacrifice short xrayattack""]

25... fxg6 26. Qd8+ Rxd8 27. Rxd8# *",fxg6 Qd8+ Rxd8 Rxd8#
0nAhG,r2r2k1/1p3ppp/1Q3p2/3P1n2/p7/P6q/BP2NP2/2RR2K1 w - - 2 27,b6c7 f5h4 c7g3 h4f3 g3f3 h3f3,1816,75,88,216,advantage kingsideattack long master middlegame quietmove xrayattack,https://lichess.org/lGS3cxKI#53,,"[Event ""advantage kingsideattack long master middlegame quietmove xrayattack""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""r2r2k1/1p3ppp/1Q3p2/3P1n2/p7/P6q/BP2NP2/2RR2K1 w - - 2 27""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""advantage kingsideattack long master middlegame quietmove xrayattack""]
[ChapterName ""advantage kingsideattack long master middlegame quietmove xrayattack""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1816""]
[RatingDeviation ""75""]
[Popularity ""88""]
[NbPlays ""216""]
[Themes ""advantage kingsideattack long master middlegame quietmove xrayattack""]

27. Qc7 Nh4 28. Qg3 Nf3+ 29. Qxf3 Qxf3 *",Qc7 Nh4 Qg3 Nf3+ Qxf3 Qxf3
0lCCI,b3r1k1/2q3bp/p3r1p1/2p1Pp2/Q7/P2P1P2/6BP/2R1R1BK b - - 0 28,e6e5 a4e8 e5e8 e1e8 g8f7 e8a8,1833,78,81,73,advantage fork long middlegame xrayattack,https://lichess.org/MENlzI3c/black#56,,"[Event ""advantage fork long middlegame xrayattack""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""b3r1k1/2q3bp/p3r1p1/2p1Pp2/Q7/P2P1P2/6BP/2R1R1BK b - - 0 28""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""advantage fork long middlegame xrayattack""]
[ChapterName ""advantage fork long middlegame xrayattack""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1833""]
[RatingDeviation ""78""]
[Popularity ""81""]
[NbPlays ""73""]
[Themes ""advantage fork long middlegame xrayattack""]

28... Rxe5 29. Qxe8+ Rxe8 30. Rxe8+ Kf7 31. Rxa8 *",Rxe5 Qxe8+ Rxe8 Rxe8+ Kf7 Rxa8
0mgqS,4rr2/2p3k1/1p5p/p2P2p1/q1P1NpP1/P2PbQ1P/1P2R3/5R1K w - - 1 30,f3g2 f4f3 f1f3 a4d1 g2f1 d1f1 f3f1 f8f1,1834,76,94,5906,crushing exposedking fork middlegame verylong xrayattack,https://lichess.org/SxweZ0Uq#59,,"[Event ""crushing exposedking fork middlegame verylong xrayattack""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""4rr2/2p3k1/1p5p/p2P2p1/q1P1NpP1/P2PbQ1P/1P2R3/5R1K w - - 1 30""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""crushing exposedking fork middlegame verylong xrayattack""]
[ChapterName ""crushing exposedking fork middlegame verylong xrayattack""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1834""]
[RatingDeviation ""76""]
[Popularity ""94""]
[NbPlays ""5906""]
[Themes ""crushing exposedking fork middlegame verylong xrayattack""]

30. Qg2 f3 31. Rxf3 Qd1+ 32. Qf1 Qxf1+ 33. Rxf1 Rxf1+ *",Qg2 f3 Rxf3 Qd1+ Qf1 Qxf1+ Rxf1 Rxf1+
0Alp4,r4rk1/1p2q1pp/p4n2/4n3/2P1p1b1/1P4P1/P1N1QPBP/R3NRK1 w - - 2 18,f2f3 e4f3 e1f3 e5f3 g2f3 e7e2 f3e2 g4e2,1846,75,93,5224,advantage fork middlegame verylong xrayattack,https://lichess.org/skAKc8V7#35,Nimzo-Larsen_Attack Nimzo-Larsen_Attack_Classical_Variation,"[Event ""advantage fork middlegame verylong xrayattack""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""r4rk1/1p2q1pp/p4n2/4n3/2P1p1b1/1P4P1/P1N1QPBP/R3NRK1 w - - 2 18""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""advantage fork middlegame verylong xrayattack""]
[ChapterName ""advantage fork middlegame verylong xrayattack""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1846""]
[RatingDeviation ""75""]
[Popularity ""93""]
[NbPlays ""5224""]
[Themes ""advantage fork middlegame verylong xrayattack""]

18. f3 exf3 19. Nxf3 Nxf3+ 20. Bxf3 Qxe2 21. Bxe2 Bxe2 *",f3 exf3 Nxf3 Nxf3+ Bxf3 Qxe2 Bxe2 Bxe2
0GEr9,r5k1/5pp1/1P1p3p/P2n4/2r5/8/5PPP/RR4K1 b - - 0 25,c4b4 b6b7 b4b7 b1b7,1851,77,92,1919,advancedpawn crushing endgame short xrayattack,https://lichess.org/orIMYiIR/black#50,,"[Event ""advancedpawn crushing endgame short xrayattack""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""r5k1/5pp1/1P1p3p/P2n4/2r5/8/5PPP/RR4K1 b - - 0 25""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""advancedpawn crushing endgame short xrayattack""]
[ChapterName ""advancedpawn crushing endgame short xrayattack""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1851""]
[RatingDeviation ""77""]
[Popularity ""92""]
[NbPlays ""1919""]
[Themes ""advancedpawn crushing endgame short xrayattack""]

25... Rb4 26. b7 Rxb7 27. Rxb7 *",Rb4 b7 Rxb7 Rxb7
09OT8,3r1rk1/ppp2ppp/2q1pn2/5P2/3P4/2PB4/PP2Q1PP/R4RK1 b - - 0 17,f8e8 d3b5 e6f5 e2e8 c6e8 b5e8,1854,75,95,7420,crushing kingsideattack long middlegame xrayattack,https://lichess.org/iLVioPlM/black#34,French_Defense French_Defense_Burn_Variation,"[Event ""crushing kingsideattack long middlegame xrayattack""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""3r1rk1/ppp2ppp/2q1pn2/5P2/3P4/2PB4/PP2Q1PP/R4RK1 b - - 0 17""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""crushing kingsideattack long middlegame xrayattack""]
[ChapterName ""crushing kingsideattack long middlegame xrayattack""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1854""]
[RatingDeviation ""75""]
[Popularity ""95""]
[NbPlays ""7420""]
[Themes ""crushing kingsideattack long middlegame xrayattack""]

17... Rfe8 18. Bb5 exf5 19. Qxe8+ Qxe8 20. Bxe8 *",Rfe8 Bb5 exf5 Qxe8+ Qxe8 Bxe8
0KR02,8/kb4q1/pQ6/P1p1p3/1pP1P1B1/7P/1r6/4R2K b - - 5 37,a7b8 e1d1 g7c7 d1d8 c7d8 b6d8,1860,72,96,12969,crushing endgame exposedking long pin quietmove xrayattack,https://lichess.org/0dXy0Xsj/black#74,,"[Event ""crushing endgame exposedking long pin quietmove xrayattack""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""8/kb4q1/pQ6/P1p1p3/1pP1P1B1/7P/1r6/4R2K b - - 5 37""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""crushing endgame exposedking long pin quietmove xrayattack""]
[ChapterName ""crushing endgame exposedking long pin quietmove xrayattack""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1860""]
[RatingDeviation ""72""]
[Popularity ""96""]
[NbPlays ""12969""]
[Themes ""crushing endgame exposedking long pin quietmove xrayattack""]

37... Kb8 38. Rd1 Qc7 39. Rd8+ Qxd8 40. Qxd8+ *",Kb8 Rd1 Qc7 Rd8+ Qxd8 Qxd8+
0RQVO,rn1qr1k1/pp3pbp/2b1p1p1/1B6/3N4/BQP4P/P4PP1/R3R1K1 b - - 5 16,d8d5 b3d5 e6d5 e1e8 c6e8 b5e8,1872,75,99,419,advantage kingsideattack long middlegame xrayattack,https://lichess.org/ZQDYtqiU/black#32,Grunfeld_Defense Grunfeld_Defense_Three_Knights_Variation,"[Event ""advantage kingsideattack long middlegame xrayattack""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""rn1qr1k1/pp3pbp/2b1p1p1/1B6/3N4/BQP4P/P4PP1/R3R1K1 b - - 5 16""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""advantage kingsideattack long middlegame xrayattack""]
[ChapterName ""advantage kingsideattack long middlegame xrayattack""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1872""]
[RatingDeviation ""75""]
[Popularity ""99""]
[NbPlays ""419""]
[Themes ""advantage kingsideattack long middlegame xrayattack""]

16... Qd5 17. Qxd5 exd5 18. Rxe8+ Bxe8 19. Bxe8 *",Qd5 Qxd5 exd5 Rxe8+ Bxe8 Bxe8
0KbPu,6k1/1bp2ppp/p4n2/1pqPr3/8/1PNQ2PP/P1P2PB1/3R1K2 w - - 2 23,f2f4 e5e3 b3b4 c5c3 d3c3 e3c3,1920,75,88,163,crushing long middlegame xrayattack,https://lichess.org/0HxK4qCy#45,,"[Event ""crushing long middlegame xrayattack""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""6k1/1bp2ppp/p4n2/1pqPr3/8/1PNQ2PP/P1P2PB1/3R1K2 w - - 2 23""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""crushing long middlegame xrayattack""]
[ChapterName ""crushing long middlegame xrayattack""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1920""]
[RatingDeviation ""75""]
[Popularity ""88""]
[NbPlays ""163""]
[Themes ""crushing long middlegame xrayattack""]

23. f4 Re3 24. b4 Qxc3 25. Qxc3 Rxc3 *",f4 Re3 b4 Qxc3 Qxc3 Rxc3
0HTHp,2r3k1/ppq2ppp/4r1n1/3pNQP1/8/1P5P/P4P2/1KR1R3 b - - 9 25,e6e5 f5c8 c7c8 c1c8,1925,75,92,3458,crushing middlegame short xrayattack,https://lichess.org/9Skoissu/black#50,,"[Event ""crushing middlegame short xrayattack""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""2r3k1/ppq2ppp/4r1n1/3pNQP1/8/1P5P/P4P2/1KR1R3 b - - 9 25""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""crushing middlegame short xrayattack""]
[ChapterName ""crushing middlegame short xrayattack""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1925""]
[RatingDeviation ""75""]
[Popularity ""92""]
[NbPlays ""3458""]
[Themes ""crushing middlegame short xrayattack""]

25... Rxe5 26. Qxc8+ Qxc8 27. Rxc8+ *",Rxe5 Qxc8+ Qxc8 Rxc8+
0H0iH,1k4r1/1pp5/p2p4/3N4/2P1RPn1/5KPQ/q7/4R3 w - - 0 38,h3g2 g4h2 g2h2 a2h2 e4e8 g8e8,1925,74,85,136,advantage long middlegame xrayattack,https://lichess.org/Z2z66fqS#75,,"[Event ""advantage long middlegame xrayattack""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""1k4r1/1pp5/p2p4/3N4/2P1RPn1/5KPQ/q7/4R3 w - - 0 38""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""advantage long middlegame xrayattack""]
[ChapterName ""advantage long middlegame xrayattack""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1925""]
[RatingDeviation ""74""]
[Popularity ""85""]
[NbPlays ""136""]
[Themes ""advantage long middlegame xrayattack""]

38. Qg2 Nh2+ 39. Qxh2 Qxh2 40. Re8+ Rxe8 *",Qg2 Nh2+ Qxh2 Qxh2 Re8+ Rxe8
0Hv5U,5rk1/5pbp/Q2p1np1/3Pp3/4P3/P1q1BPP1/2p4P/1rR1RBK1 w - - 3 27,a6d3 c3e1 c1e1 b1e1,1926,74,91,1046,advantage master mastervsmaster middlegame short xrayattack,https://lichess.org/EJuI3Jgv#53,,"[Event ""advantage master mastervsmaster middlegame short xrayattack""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""5rk1/5pbp/Q2p1np1/3Pp3/4P3/P1q1BPP1/2p4P/1rR1RBK1 w - - 3 27""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""advantage master mastervsmaster middlegame short xrayattack""]
[ChapterName ""advantage master mastervsmaster middlegame short xrayattack""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1926""]
[RatingDeviation ""74""]
[Popularity ""91""]
[NbPlays ""1046""]
[Themes ""advantage master mastervsmaster middlegame short xrayattack""]

27. Qd3 Qxe1 28. Rxe1 Rxe1 *",Qd3 Qxe1 Rxe1 Rxe1
0acJU,2rr2k1/1p3p1p/p2pp1p1/8/2P1b1q1/2P1B3/P2R1QBP/3R2K1 w - - 0 24,d2d6 g4d1 d6d1 d8d1 g2f1 e4d3,1933,75,90,505,advantage kingsideattack long middlegame xrayattack,https://lichess.org/zIkwFXLA#47,,"[Event ""advantage kingsideattack long middlegame xrayattack""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""2rr2k1/1p3p1p/p2pp1p1/8/2P1b1q1/2P1B3/P2R1QBP/3R2K1 w - - 0 24""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""advantage kingsideattack long middlegame xrayattack""]
[ChapterName ""advantage kingsideattack long middlegame xrayattack""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1933""]
[RatingDeviation ""75""]
[Popularity ""90""]
[NbPlays ""505""]
[Themes ""advantage kingsideattack long middlegame xrayattack""]

24. Rxd6 Qxd1+ 25. Rxd1 Rxd1+ 26. Bf1 Bd3 *",Rxd6 Qxd1+ Rxd1 Rxd1+ Bf1 Bd3
0RopZ,3r4/1k4p1/1p1rpp2/5n1p/1KPP1N1P/3R2P1/5P2/3R4 b - - 1 34,d6d4 f4e6 d4d3 e6d8 d3d8 d1d8,1938,77,89,503,crushing endgame fork long xrayattack,https://lichess.org/DPhlCKIr/black#68,,"[Event ""crushing endgame fork long xrayattack""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""3r4/1k4p1/1p1rpp2/5n1p/1KPP1N1P/3R2P1/5P2/3R4 b - - 1 34""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""crushing endgame fork long xrayattack""]
[ChapterName ""crushing endgame fork long xrayattack""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1938""]
[RatingDeviation ""77""]
[Popularity ""89""]
[NbPlays ""503""]
[Themes ""crushing endgame fork long xrayattack""]

34... Rxd4 35. Nxe6 Rxd3 36. Nxd8+ Rxd8 37. Rxd8 *",Rxd4 Nxe6 Rxd3 Nxd8+ Rxd8 Rxd8
0nOjw,2b4r/k1p1b3/p2qN3/3p2r1/RP1P3p/2P1P2Q/5BPP/R5K1 b - - 2 27,c8e6 a4a6 a7b7 h3e6 d6e6 a6e6,1946,76,94,8070,advantage fork intermezzo long middlegame xrayattack,https://lichess.org/VUed8Hjv/black#54,,"[Event ""advantage fork intermezzo long middlegame xrayattack""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""2b4r/k1p1b3/p2qN3/3p2r1/RP1P3p/2P1P2Q/5BPP/R5K1 b - - 2 27""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""advantage fork intermezzo long middlegame xrayattack""]
[ChapterName ""advantage fork intermezzo long middlegame xrayattack""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1946""]
[RatingDeviation ""76""]
[Popularity ""94""]
[NbPlays ""8070""]
[Themes ""advantage fork intermezzo long middlegame xrayattack""]

27... Bxe6 28. Rxa6+ Kb7 29. Qxe6 Qxe6 30. Rxe6 *",Bxe6 Rxa6+ Kb7 Qxe6 Qxe6 Rxe6
0Gp7N,5rk1/1pr5/p5BQ/8/3q4/P1n3N1/6PP/5R1K b - - 1 30,d4g7 g6h7 g8h8 f1f8 g7f8 h6f8,1947,76,93,382,crushing deflection exposedking long middlegame xrayattack,https://lichess.org/W08H5OAS/black#60,,"[Event ""crushing deflection exposedking long middlegame xrayattack""]
[Site ""?""]
[Date ""????.??.??""]
[Round ""?""]
[White ""?""]
[Black ""?""]
[Result ""*""]
[FEN ""5rk1/1pr5/p5BQ/8/3q4/P1n3N1/6PP/5R1K b - - 1 30""]
[SetUp ""1""]
[Variant ""From Position""]
[Annotator ""https://lichess.org/@/IQ_4U_Academy""]
[ECO ""?""]
[Opening ""?""]
[StudyName ""crushing deflection exposedking long middlegame xrayattack""]
[ChapterName ""crushing deflection exposedking long middlegame xrayattack""]
[ChapterURL ""https://lichess.org/study/RljHPTdA/IKD1XdcO""]
[ChapterMode ""gamebook""]
[Rating ""1947""]
[RatingDeviation ""76""]
[Popularity ""93""]
[NbPlays ""382""]
[Themes ""crushing deflection exposedking long middlegame xrayattack""]

30... Qg7 31. Bh7+ Kh8 32. Rxf8+ Qxf8 33. Qxf8+ *",Qg7 Bh7+ Kh8 Rxf8+ Qxf8 Qxf8+
