PuzzleId,FEN,Moves,Rating,Themes,SAN
0Z9p2,8/5p1k/6p1/5r1p/1RP5/1P3P1P/r4K2/6R1 w - - 1 39,f2g3 f5g5 g3f4 g5g1,1260,crushing endgame rookendgame short skewer,Kg3 Rg5+ Kf4 Rxg1
0bPp0,4N3/5p1p/4p1pk/1R4n1/5K2/7P/PP4P1/5r2 w - - 12 33,f4e5 f1f5 e5d4 f5b5,1260,advantage endgame short skewer,Ke5 Rf5+ Kd4 Rxb5
0op1h,6k1/5pp1/1RN4p/8/6P1/1P2K2P/1r3P2/4b3 w - - 3 46,f2f4 e1f2 e3d3 f2b6,1263,crushing endgame master short skewer,f4 Bf2+ Kd3 Bxb6
0FmHx,r1b1r1k1/pp2qppp/2p2n2/8/2N5/1P1BPQ2/P4PPP/R3R1K1 w - - 6 17,a1d1 c8g4 f3g3 g4d1,1264,advantage master middlegame short skewer,Rad1 Bg4 Qg3 Bxd1
0240A,3b4/3P1k2/2pB4/1p1b2p1/2pK2B1/2P5/P4P2/8 w - - 2 47,d4e5 d8f6 e5f5 d5e6 f5e4 e6g4,1264,bishopendgame crushing deflection endgame long skewer,Ke5 Bf6+ Kf5 Be6+ Ke4 Bxg4
0DOMh,1Q6/4Kpk1/4p1p1/4P2p/5P1P/q5P1/8/8 w - - 5 57,e7e8 a3f8 e8d7 f8b8,1266,crushing endgame master queenendgame short skewer,Ke8 Qf8+ Kd7 Qxb8
08yc8,3r4/1p4p1/2p1k2p/4p3/1P6/5KP1/2P2P2/R7 b - - 2 30,e6d5 a1d1 d5c4 d1d8,1267,crushing endgame rookendgame short skewer,Kd5 Rd1+ Kc4 Rxd8
0XpCB,4r1k1/BR3pp1/2p2n1p/8/8/P1P2P2/2PQ1K1P/7r w - - 3 24,b7b8 h1h2 f2g3 h2d2 b8e8 f6e8,1268,crushing endgame long skewer,Rb8 Rxh2+ Kg3 Rxd2 Rxe8+ Nxe8
0Fnsl,4k3/pR4Qp/4p3/7P/1p2b3/b7/5PK1/2r5 w - - 2 36,g2h2 c1h1 h2g3 h1g1 g3f4 g1g7,1268,crushing endgame exposedking long skewer,Kh2 Rh1+ Kg3 Rg1+ Kf4 Rxg7
0WSgB,1n3b1r/1bN4p/pB1p1k2/4p1p1/3N4/2P3P1/P1P2P1P/2KR4 b - - 2 23,e5d4 b6d4 f6f7 d4h8,1269,advantage middlegame short skewer,exd4 Bxd4+ Kf7 Bxh8
